rpa,subject,PID
TX73_011040,PGIDNB_14995,79.197
TX73_011045,PGIDNB_14990,92.042
TX73_011050,PGIDNB_14985,88.598
TX73_011055,PGIDNB_14980,95.176
TX73_011060,PGIDNB_14975,86.97
TX73_011065,PGIDNB_14970,90
TX73_011070,PGIDNB_14965,91.051
TX73_011075,PGIDNB_14960,71.789
TX73_011080,PGIDNB_14955,85.476
TX73_011085,PGIDNB_14950,84.053
TX73_011090,PGIDNB_14945,84.477
TX73_011095,PGIDNB_14940,81.646
TX73_011100,PGIDNB_19395,52.273
TX73_011105,PGIDNB_14925,95.388
TX73_011110,PGIDNB_24345,31.667
TX73_011115,PGIDNB_14920,89.437
TX73_011120,PGIDNB_14915,84.946
TX73_011125,PGIDNB_14905,69.756
TX73_011130,PGIDNB_14900,64.198
TX73_011135,PGIDNB_14895,76
TX73_011140,PGIDNB_14890,79.681
TX73_011145,PGIDNB_14885,86.667
TX73_011155,PGIDNB_07795,26.466
TX73_011160,PGIDNB_14880,59.211
TX73_011165,PGIDNB_14860,96.539
TX73_011170,PGIDNB_14855,98.113
TX73_011175,PGIDNB_14850,83.158
TX73_011185,PGIDNB_14845,86.811
TX73_011190,PGIDNB_14840,72.055
TX73_011195,PGIDNB_14835,78.205
TX73_011210,PGIDNB_14830,88.627
TX73_011215,PGIDNB_14825,68.59
TX73_011220,PGIDNB_14820,90.763
TX73_011225,PGIDNB_14815,84.058
TX73_011230,PGIDNB_14810,92.381
TX73_011235,PGIDNB_14805,94.926
TX73_011240,PGIDNB_14800,91.057
TX73_011245,PGIDNB_14790,90.683
TX73_011250,PGIDNB_14785,65.789
TX73_011255,PGIDNB_14780,92.625
TX73_011260,PGIDNB_14775,85.841
TX73_011265,PGIDNB_14770,88.614
TX73_011270,PGIDNB_14765,84.923
TX73_011275,PGIDNB_14760,92.81
TX73_011280,PGIDNB_14755,93.137
TX73_011285,PGIDNB_14750,77.919
TX73_011290,PGIDNB_11565,42.593
TX73_011295,PGIDNB_08780,45.652
TX73_011300,PGIDNB_14740,87.664
TX73_011305,PGIDNB_14735,86.207
TX73_011310,PGIDNB_14730,75.281
TX73_011315,PGIDNB_14725,93.041
TX73_011320,PGIDNB_14720,83.207
TX73_011325,PGIDNB_14715,84.52
TX73_011330,PGIDNB_02300,39.2
TX73_011335,PGIDNB_14710,89.286
TX73_011345,PGIDNB_14705,85.976
TX73_011350,PGIDNB_14700,86.747
TX73_011355,PGIDNB_14680,91.583
TX73_011360,PGIDNB_14675,91.52
TX73_011365,PGIDNB_14660,85.45
TX73_011370,PGIDNB_14655,91.682
TX73_011375,PGIDNB_14650,84.487
TX73_011380,PGIDNB_14645,68.817
TX73_011395,PGIDNB_00590,31.429
TX73_011400,PGIDNB_14445,25
TX73_011405,PGIDNB_14575,30.392
TX73_011430,PGIDNB_01860,27.907
TX73_011445,PGIDNB_12770,45.517
TX73_011450,PGIDNB_12740,52.346
TX73_011455,PGIDNB_12735,55.319
TX73_011460,PGIDNB_12730,46.401
TX73_011465,PGIDNB_12725,44.711
TX73_011470,PGIDNB_21670,32.5
TX73_011475,PGIDNB_18840,67.949
TX73_011480,PGIDNB_18845,56.659
TX73_011485,PGIDNB_18850,66.975
TX73_011490,PGIDNB_14620,74.123
TX73_011495,PGIDNB_18860,81.227
TX73_011500,PGIDNB_14610,38.158
TX73_011505,PGIDNB_18870,71.429
TX73_011510,PGIDNB_14600,78.928
TX73_011515,PGIDNB_14595,72.414
TX73_011520,PGIDNB_14590,83.871
TX73_011525,PGIDNB_14585,79.016
TX73_011530,PGIDNB_18895,68.702
TX73_011535,PGIDNB_18900,74.925
TX73_011540,PGIDNB_18905,56.752
TX73_011545,PGIDNB_14545,55.208
TX73_011550,PGIDNB_14535,53.988
TX73_011555,PGIDNB_18920,63.014
TX73_011560,PGIDNB_14525,56.757
TX73_011565,PGIDNB_14520,70.616
TX73_011570,PGIDNB_18925,76.792
TX73_011575,PGIDNB_18930,77.922
TX73_011580,PGIDNB_18935,43.689
TX73_011585,PGIDNB_14500,56.944
TX73_011595,PGIDNB_14490,82.569
TX73_011600,PGIDNB_18950,49.242
TX73_011605,PGIDNB_14480,49.057
TX73_011615,PGIDNB_18955,73.203
TX73_011620,PGIDNB_18965,61.159
TX73_011625,PGIDNB_14460,66.992
TX73_011635,PGIDNB_18975,60.851
TX73_011640,PGIDNB_14440,72.039
TX73_011670,PGIDNB_07750,65.455
TX73_011675,PGIDNB_07760,76.429
TX73_011695,PGIDNB_14655,77.778
TX73_011710,PGIDNB_17730,37.857
TX73_011725,PGIDNB_15000,32.258
TX73_011735,PGIDNB_02430,35.955
TX73_011740,PGIDNB_06115,26.641
TX73_011750,PGIDNB_14225,83.164
TX73_011755,PGIDNB_14220,81.897
TX73_011770,PGIDNB_14215,93.254
TX73_011775,PGIDNB_14210,91.566
TX73_011780,PGIDNB_14205,92.466
TX73_011785,PGIDNB_14200,93.231
TX73_011790,PGIDNB_14195,61.599
TX73_011795,PGIDNB_14190,92.558
TX73_011800,PGIDNB_14185,95.821
TX73_011805,PGIDNB_20590,30.851
TX73_011815,PGIDNB_14180,82.524
TX73_011820,PGIDNB_14175,94.465
TX73_011840,PGIDNB_14155,76.147
TX73_011845,PGIDNB_14150,63.311
TX73_011850,PGIDNB_14145,79.545
TX73_011855,PGIDNB_14140,79.825
TX73_011860,PGIDNB_10950,21.579
TX73_011865,PGIDNB_16730,27.564
TX73_011870,PGIDNB_15460,28.866
TX73_011880,PGIDNB_17345,66.145
TX73_011885,PGIDNB_14020,68.605
TX73_011890,PGIDNB_14015,69.295
TX73_011895,PGIDNB_14010,63.507
TX73_011900,PGIDNB_09650,87.915
TX73_011905,PGIDNB_09645,91.107
TX73_011910,PGIDNB_09640,83.594
TX73_011915,PGIDNB_09635,91.919
TX73_011920,PGIDNB_09630,94.415
TX73_011925,PGIDNB_18005,76.404
TX73_011930,PGIDNB_04935,28.191
TX73_011935,PGIDNB_10870,31.532
TX73_011940,PGIDNB_13335,44.17
TX73_011945,PGIDNB_05035,44.444
TX73_011965,PGIDNB_17595,38.356
TX73_011970,PGIDNB_20750,24.299
TX73_011975,PGIDNB_11960,60
TX73_011980,PGIDNB_20535,30.435
TX73_011985,PGIDNB_20540,26.407
TX73_011990,PGIDNB_03995,42.901
TX73_011995,PGIDNB_08065,64.741
TX73_012000,PGIDNB_08060,24.324
TX73_012010,PGIDNB_06410,36.923
TX73_012015,PGIDNB_22160,34.606
TX73_012020,PGIDNB_01605,67.227
TX73_012025,PGIDNB_10790,46.845
TX73_012030,PGIDNB_06575,49.904
TX73_012035,PGIDNB_20810,30.769
TX73_012040,PGIDNB_20815,47.138
TX73_012045,PGIDNB_20820,51.087
TX73_012050,PGIDNB_20825,56.015
TX73_012055,PGIDNB_04770,46.503
TX73_012060,PGIDNB_22730,49.554
TX73_012065,PGIDNB_18830,37.989
TX73_012095,PGIDNB_01780,64.062
TX73_012105,PGIDNB_11460,34.815
TX73_012110,PGIDNB_22465,33.628
TX73_012115,PGIDNB_02690,38.208
TX73_012125,PGIDNB_04170,42.857
TX73_012135,PGIDNB_06350,28.829
TX73_012140,PGIDNB_21205,25.737
TX73_012145,PGIDNB_19825,46.209
TX73_012150,PGIDNB_19825,55.738
TX73_012155,PGIDNB_22865,67.32
TX73_012165,PGIDNB_21210,49.811
TX73_012170,PGIDNB_21260,37.716
TX73_012175,PGIDNB_21260,40.426
TX73_012180,PGIDNB_12895,41.139
TX73_012185,PGIDNB_11970,39.243
TX73_012200,PGIDNB_05035,44.395
TX73_012205,PGIDNB_15155,38.462
TX73_012210,PGIDNB_19825,64.218
TX73_012215,PGIDNB_21195,27.143
TX73_012220,PGIDNB_06255,31.25
TX73_012225,PGIDNB_16875,66.286
TX73_012235,PGIDNB_21605,36.905
TX73_012240,PGIDNB_00930,41.6
TX73_012250,PGIDNB_12090,42.814
TX73_012255,PGIDNB_12085,48.521
TX73_012260,PGIDNB_12875,33.077
TX73_012265,PGIDNB_00905,27.4
TX73_012270,PGIDNB_18745,62.162
TX73_012285,PGIDNB_18565,27.574
TX73_012295,PGIDNB_14100,25.258
TX73_012305,PGIDNB_24015,34.641
TX73_012310,PGIDNB_13335,27.336
TX73_012315,PGIDNB_23440,29.856
TX73_012335,PGIDNB_14965,37.6
TX73_012350,PGIDNB_06670,28.276
TX73_012355,PGIDNB_21880,48.889
TX73_012360,PGIDNB_18450,93.077
TX73_012365,PGIDNB_18435,97.03
TX73_012370,PGIDNB_18430,96.37
TX73_012380,PGIDNB_18425,91.487
TX73_012390,PGIDNB_18565,25.417
TX73_012395,PGIDNB_23410,31.589
TX73_012430,PGIDNB_13715,70.213
TX73_012435,PGIDNB_13710,83.794
TX73_012440,PGIDNB_13705,77.663
TX73_012445,PGIDNB_13685,66.379
TX73_012450,PGIDNB_03610,42.494
TX73_012455,PGIDNB_03605,30.719
TX73_012460,PGIDNB_03625,58.722
TX73_012465,PGIDNB_03630,60.498
TX73_012470,PGIDNB_03635,61.404
TX73_012475,PGIDNB_03640,60.669
TX73_012480,PGIDNB_03645,55.814
TX73_012485,PGIDNB_03620,71.779
TX73_012490,PGIDNB_02360,34.783
TX73_012495,PGIDNB_03650,85.433
TX73_012500,PGIDNB_02320,51.546
TX73_012510,PGIDNB_01250,80.816
TX73_012515,PGIDNB_13660,77.049
TX73_012520,PGIDNB_13650,64.935
TX73_012525,PGIDNB_13645,85.401
TX73_012530,PGIDNB_05320,26.667
TX73_012535,PGIDNB_13415,40.23
TX73_012540,PGIDNB_13640,72.477
TX73_012545,PGIDNB_13635,85.079
TX73_012550,PGIDNB_13625,80.071
TX73_012555,PGIDNB_13620,86.614
TX73_012565,PGIDNB_13615,84.513
TX73_012570,PGIDNB_13610,84.691
TX73_012575,PGIDNB_13605,83.036
TX73_012580,PGIDNB_13600,89.459
TX73_012585,PGIDNB_13595,94.521
TX73_012590,PGIDNB_13590,77.299
TX73_012595,PGIDNB_13585,95.516
TX73_012600,PGIDNB_13580,76.023
TX73_012605,PGIDNB_13575,85.526
TX73_012610,PGIDNB_13565,56.275
TX73_012615,PGIDNB_13560,73.239
TX73_012620,PGIDNB_09730,61.165
TX73_012625,PGIDNB_09735,44.928
TX73_012630,PGIDNB_13555,82.812
TX73_012635,PGIDNB_13550,82.857
TX73_012640,PGIDNB_13545,64.463
TX73_012645,PGIDNB_13540,83.333
TX73_012650,PGIDNB_13535,92.424
TX73_012660,PGIDNB_13530,90.135
TX73_012670,PGIDNB_13525,69.677
TX73_012675,PGIDNB_13520,75.207
TX73_012680,PGIDNB_13515,90.268
TX73_012685,PGIDNB_13510,95.975
TX73_012690,PGIDNB_15435,34.191
TX73_012695,PGIDNB_13500,78.326
TX73_012700,PGIDNB_13495,79.605
TX73_012705,PGIDNB_13490,76.825
TX73_012710,PGIDNB_13485,82.353
TX73_012715,PGIDNB_13480,81.081
TX73_012720,PGIDNB_13475,86.874
TX73_012725,PGIDNB_13470,86.141
TX73_012730,PGIDNB_13465,97.685
TX73_012735,PGIDNB_13460,77.692
TX73_012740,PGIDNB_13455,95.951
TX73_012745,PGIDNB_13450,89.723
TX73_012750,PGIDNB_13445,80.365
TX73_012755,PGIDNB_13440,90.865
TX73_012760,PGIDNB_13435,94.309
TX73_012770,PGIDNB_13430,88.333
TX73_012785,PGIDNB_22370,38.983
TX73_012790,PGIDNB_00385,35.878
TX73_012800,PGIDNB_13425,78.551
TX73_012805,PGIDNB_13420,77.866
TX73_012810,PGIDNB_13415,60.256
TX73_012815,PGIDNB_13410,77.402
TX73_012820,PGIDNB_13405,86.91
TX73_012835,PGIDNB_13370,71.429
TX73_012845,PGIDNB_13400,92.946
TX73_012850,PGIDNB_13315,92.993
TX73_012855,PGIDNB_13310,83.616
TX73_012860,PGIDNB_13305,74.622
TX73_012870,PGIDNB_13300,77.828
TX73_012875,PGIDNB_13295,84.049
TX73_012880,PGIDNB_13290,78.109
TX73_012885,PGIDNB_13285,88.983
TX73_012890,PGIDNB_13280,88.43
TX73_012895,PGIDNB_07675,32.039
TX73_012900,PGIDNB_02690,36.047
TX73_012905,PGIDNB_01585,43.204
TX73_012910,PGIDNB_15140,35.979
TX73_012915,PGIDNB_15135,28.025
TX73_012920,PGIDNB_10940,36.047
TX73_012925,PGIDNB_13275,82.119
TX73_012930,PGIDNB_13270,73.626
TX73_012935,PGIDNB_13265,97.052
TX73_012940,PGIDNB_13260,89.954
TX73_012945,PGIDNB_13255,94.328
TX73_012950,PGIDNB_13250,88.514
TX73_012955,PGIDNB_13245,72.881
TX73_012960,PGIDNB_13240,89.414
TX73_012965,PGIDNB_13235,89.691
TX73_012970,PGIDNB_13230,78.32
TX73_012975,PGIDNB_13225,85.049
TX73_012985,PGIDNB_13215,92.593
TX73_012990,PGIDNB_13210,81.089
TX73_012995,PGIDNB_13205,83.333
TX73_013000,PGIDNB_13195,74.419
TX73_013005,PGIDNB_13190,75.532
TX73_013025,PGIDNB_13085,76.19
TX73_013030,PGIDNB_13080,90.667
TX73_013035,PGIDNB_13075,86.614
TX73_013040,PGIDNB_13070,80.932
TX73_013045,PGIDNB_13065,81.119
TX73_013055,PGIDNB_21445,65.19
TX73_013095,PGIDNB_13000,57.967
TX73_013100,PGIDNB_13055,82.524
TX73_013110,PGIDNB_13050,87.255
TX73_013115,PGIDNB_13045,93.458
TX73_013120,PGIDNB_13040,87.183
TX73_013125,PGIDNB_13035,90.635
TX73_013130,PGIDNB_15420,32.402
TX73_013140,PGIDNB_23545,26.718
TX73_013145,PGIDNB_13030,63.291
TX73_013150,PGIDNB_13025,46.774
TX73_013155,PGIDNB_11590,37.657
TX73_013160,PGIDNB_13020,78.431
TX73_013165,PGIDNB_13015,58.772
TX73_013170,PGIDNB_13010,79.771
TX73_013175,PGIDNB_13005,80
TX73_013185,PGIDNB_12970,87.162
TX73_013205,PGIDNB_12955,86.594
TX73_013210,PGIDNB_12950,81.625
TX73_013215,PGIDNB_12945,86.254
TX73_013220,PGIDNB_12940,70.107
TX73_013225,PGIDNB_12935,90.8
TX73_013230,PGIDNB_12930,92.92
TX73_013235,PGIDNB_12925,86.65
TX73_013240,PGIDNB_12920,92.035
TX73_013245,PGIDNB_12915,87.811
TX73_013250,PGIDNB_12910,79.324
TX73_013255,PGIDNB_12905,91.498
TX73_013260,PGIDNB_12900,40.217
TX73_013265,PGIDNB_12895,93.671
TX73_013280,PGIDNB_12895,90.751
TX73_013285,PGIDNB_12890,87.805
TX73_013290,PGIDNB_12885,73.978
TX73_013295,PGIDNB_12880,88.128
TX73_013300,PGIDNB_12875,85.093
TX73_013305,PGIDNB_12870,80.365
TX73_013310,PGIDNB_12865,90.691
TX73_013315,PGIDNB_12860,85.645
TX73_013320,PGIDNB_12855,79.565
TX73_013330,PGIDNB_24335,39.634
TX73_013340,PGIDNB_12845,56.14
TX73_013345,PGIDNB_12840,62.81
TX73_013355,PGIDNB_12615,70.721
TX73_013360,PGIDNB_12610,83.621
TX73_013365,PGIDNB_12605,81.784
TX73_013370,PGIDNB_12600,90.084
TX73_013375,PGIDNB_19445,28.571
TX73_013380,PGIDNB_12595,84.239
TX73_013385,PGIDNB_12580,78.049
TX73_013390,PGIDNB_12575,94.688
TX73_013395,PGIDNB_12570,88.608
TX73_013400,PGIDNB_12565,89.216
TX73_013405,PGIDNB_12560,87.719
TX73_013410,PGIDNB_12555,82.335
TX73_013415,PGIDNB_12550,91.816
TX73_013420,PGIDNB_12545,96.674
TX73_013425,PGIDNB_12540,89.005
TX73_013430,PGIDNB_12535,94.737
TX73_013435,PGIDNB_12530,82.168
TX73_013440,PGIDNB_12525,97.59
TX73_013445,PGIDNB_12520,85.808
TX73_013450,PGIDNB_12515,90.632
TX73_013455,PGIDNB_12510,79.762
TX73_013460,PGIDNB_12505,89.024
TX73_013465,PGIDNB_12500,87.234
TX73_013470,PGIDNB_12495,72.973
TX73_013475,PGIDNB_12490,93.151
TX73_013480,PGIDNB_12485,88.202
TX73_013485,PGIDNB_12480,89.125
TX73_013495,PGIDNB_18450,37.5
TX73_013505,PGIDNB_02310,34.926
TX73_013510,PGIDNB_21045,44.586
TX73_013515,PGIDNB_02320,45.957
TX73_013520,PGIDNB_02315,37.395
TX73_013530,PGIDNB_02310,31.474
TX73_013540,PGIDNB_21210,47.794
TX73_013545,PGIDNB_21195,28.8
TX73_013550,PGIDNB_21200,27.451
TX73_013555,PGIDNB_02310,36.567
TX73_013560,PGIDNB_07020,46.269
TX73_013565,PGIDNB_11760,41.176
TX73_013570,PGIDNB_02325,88.235
TX73_013575,PGIDNB_02320,84.298
TX73_013580,PGIDNB_02315,88.163
TX73_013585,PGIDNB_02310,87.234
TX73_013590,PGIDNB_22120,40
TX73_013595,PGIDNB_08410,32.258
TX73_013600,PGIDNB_13635,31.41
TX73_013605,PGIDNB_12920,44.643
TX73_013610,PGIDNB_12915,40.571
TX73_013615,PGIDNB_12910,49.091
TX73_013620,PGIDNB_02310,26.923
TX73_013625,PGIDNB_18760,28.272
TX73_013630,PGIDNB_02320,48.43
TX73_013640,PGIDNB_21260,39.519
TX73_013645,PGIDNB_21210,48.679
TX73_013650,PGIDNB_21205,28.571
TX73_013655,PGIDNB_06255,26.616
TX73_013660,PGIDNB_20830,90.762
TX73_013675,PGIDNB_20810,62.852
TX73_013680,PGIDNB_18025,40.984
TX73_013685,PGIDNB_20825,90.485
TX73_013690,PGIDNB_20820,96.39
TX73_013695,PGIDNB_20815,96.319
TX73_013700,PGIDNB_20810,93.506
TX73_013705,PGIDNB_07025,63.333
TX73_013710,PGIDNB_11380,43.86
TX73_013715,PGIDNB_12475,87.5
TX73_013720,PGIDNB_12470,90
TX73_013725,PGIDNB_12465,77.551
TX73_013730,PGIDNB_12460,85.821
TX73_013735,PGIDNB_12455,83.824
TX73_013740,PGIDNB_06095,90
TX73_013745,PGIDNB_12445,95.833
TX73_013755,PGIDNB_12430,84.64
TX73_013760,PGIDNB_12425,85.311
TX73_013765,PGIDNB_12420,83.054
TX73_013770,PGIDNB_12415,91.339
TX73_013775,PGIDNB_12410,53.125
TX73_013780,PGIDNB_12405,83.333
TX73_013785,PGIDNB_12400,88.834
TX73_013790,PGIDNB_12395,85.874
TX73_013795,PGIDNB_12390,89.872
TX73_013800,PGIDNB_12385,92.473
TX73_013805,PGIDNB_12380,92.504
TX73_013810,PGIDNB_12375,70.803
TX73_013815,PGIDNB_12370,80
TX73_013820,PGIDNB_12365,74.482
TX73_013825,PGIDNB_12360,79.468
TX73_013835,PGIDNB_12355,94.595
TX73_013840,PGIDNB_12350,83.492
TX73_013845,PGIDNB_12345,82.206
TX73_013850,PGIDNB_12340,75.785
TX73_013855,PGIDNB_12335,86.722
TX73_013860,PGIDNB_12330,93.538
TX73_013865,PGIDNB_12325,94.796
TX73_013870,PGIDNB_23320,36.585
TX73_013875,PGIDNB_15135,33.108
TX73_013880,PGIDNB_15155,38.272
TX73_013885,PGIDNB_01585,47.083
TX73_013890,PGIDNB_13635,25.359
TX73_013895,PGIDNB_12315,86.508
TX73_013900,PGIDNB_12310,77.95
TX73_013905,PGIDNB_12305,74.486
TX73_013910,PGIDNB_12300,92.437
TX73_013915,PGIDNB_12295,92.647
TX73_013920,PGIDNB_12285,91.582
TX73_013925,PGIDNB_12280,76.812
TX73_013930,PGIDNB_12275,90.506
TX73_013935,PGIDNB_12270,75.916
TX73_013940,PGIDNB_12265,81.9
TX73_013945,PGIDNB_12260,91.705
TX73_013950,PGIDNB_12255,94.167
TX73_013955,PGIDNB_12250,92.157
TX73_013960,PGIDNB_12245,87.451
TX73_013965,PGIDNB_12240,89.209
TX73_013970,PGIDNB_12235,94.862
TX73_013975,PGIDNB_12230,80.292
TX73_013980,PGIDNB_12225,87.338
TX73_013985,PGIDNB_12220,78.74
TX73_013990,PGIDNB_12215,84.677
TX73_013995,PGIDNB_14170,26.906
TX73_014000,PGIDNB_09060,45.745
TX73_014005,PGIDNB_12210,94.814
TX73_014015,PGIDNB_12205,67.241
TX73_014020,PGIDNB_12200,89.151
TX73_014025,PGIDNB_09650,34.211
TX73_014040,PGIDNB_13130,26.364
TX73_014045,PGIDNB_12195,93.436
TX73_014050,PGIDNB_12190,79.31
TX73_014055,PGIDNB_12185,86.61
TX73_014060,PGIDNB_12180,86.577
TX73_014065,PGIDNB_12175,90.996
TX73_014070,PGIDNB_12170,95.954
TX73_014075,PGIDNB_12165,77.632
TX73_014080,PGIDNB_12160,90.278
TX73_014095,PGIDNB_10850,87.586
TX73_014100,PGIDNB_12155,92.754
TX73_014105,PGIDNB_02335,31.461
TX73_014115,PGIDNB_12135,94.213
TX73_014120,PGIDNB_12130,93.168
TX73_014125,PGIDNB_12125,75.567
TX73_014130,PGIDNB_12120,87.685
TX73_014135,PGIDNB_12115,96.341
TX73_014140,PGIDNB_12110,82.759
TX73_014145,PGIDNB_12105,75.926
TX73_014150,PGIDNB_12100,94.342
TX73_014155,PGIDNB_03515,47.222
TX73_014165,PGIDNB_12095,81.818
TX73_014170,PGIDNB_12090,83.969
TX73_014175,PGIDNB_12085,93.775
TX73_014180,PGIDNB_12080,92.683
TX73_014185,PGIDNB_12075,83.146
TX73_014190,PGIDNB_12070,69.565
TX73_014195,PGIDNB_12065,87.464
TX73_014200,PGIDNB_12060,92.025
TX73_014205,PGIDNB_12055,85.47
TX73_014210,PGIDNB_12050,88.696
TX73_014225,PGIDNB_18565,28.082
TX73_014230,PGIDNB_12040,76.923
TX73_014235,PGIDNB_12035,77.358
TX73_014240,PGIDNB_12030,82.043
TX73_014245,PGIDNB_12020,88.235
TX73_014250,PGIDNB_12015,85.223
TX73_014255,PGIDNB_12010,81.266
TX73_014260,PGIDNB_12000,73.392
TX73_014265,PGIDNB_11995,69.825
TX73_014270,PGIDNB_11990,67.63
TX73_014275,PGIDNB_05855,32.414
TX73_014280,PGIDNB_21815,72.99
TX73_014285,PGIDNB_11985,80.882
TX73_014290,PGIDNB_11980,76.136
TX73_014295,PGIDNB_04370,41.27
TX73_014300,PGIDNB_15320,32.824
TX73_014310,PGIDNB_11975,86.17
TX73_014315,PGIDNB_11970,94.614
TX73_014320,PGIDNB_11965,82.812
TX73_014325,PGIDNB_11960,89.051
TX73_014330,PGIDNB_11955,90.909
TX73_014335,PGIDNB_11950,94.194
TX73_014340,PGIDNB_11945,93.789
TX73_014345,PGIDNB_11940,76.01
TX73_014350,PGIDNB_11935,89.691
TX73_014355,PGIDNB_11930,79.177
TX73_014360,PGIDNB_11925,76.562
TX73_014365,PGIDNB_11920,78.662
TX73_014370,PGIDNB_11915,80.1
TX73_014375,PGIDNB_11910,77.727
TX73_014380,PGIDNB_11905,83.807
TX73_014385,PGIDNB_11900,92.039
TX73_014390,PGIDNB_11895,89.272
TX73_014395,PGIDNB_11890,86.94
TX73_014400,PGIDNB_11885,90.182
TX73_014405,PGIDNB_11880,88.217
TX73_014410,PGIDNB_11875,90
TX73_014415,PGIDNB_21375,65.502
TX73_014420,PGIDNB_01295,77.578
TX73_014425,PGIDNB_22020,82.5
TX73_014435,PGIDNB_08525,40.5
TX73_014440,PGIDNB_07740,33.036
TX73_014445,PGIDNB_23200,46.612
TX73_014450,PGIDNB_23205,53.636
TX73_014455,PGIDNB_23210,43.908
TX73_014460,PGIDNB_23215,33.54
TX73_014465,PGIDNB_23220,44.186
TX73_014470,PGIDNB_23225,43.299
TX73_014475,PGIDNB_14330,79.921
TX73_014480,PGIDNB_14335,85.517
TX73_014485,PGIDNB_14340,86.667
TX73_014490,PGIDNB_14345,88.808
TX73_014495,PGIDNB_14350,76.241
TX73_014505,PGIDNB_11770,74.857
TX73_014510,PGIDNB_11765,86.026
TX73_014515,PGIDNB_11760,83.81
TX73_014525,PGIDNB_11755,90.206
TX73_014530,PGIDNB_11750,76.256
TX73_014535,PGIDNB_11745,78.571
TX73_014540,PGIDNB_11740,69.542
TX73_014545,PGIDNB_11735,73.604
TX73_014550,PGIDNB_11730,86.809
TX73_014555,PGIDNB_11725,85.24
TX73_014560,PGIDNB_11720,79.254
TX73_014565,PGIDNB_11715,67.544
TX73_014570,PGIDNB_11710,81.287
TX73_014575,PGIDNB_11705,70.751
TX73_014580,PGIDNB_11700,94.862
TX73_014590,PGIDNB_11685,84.946
TX73_014600,PGIDNB_11690,44
TX73_014605,PGIDNB_11680,78.125
TX73_014610,PGIDNB_11670,74.15
TX73_014615,PGIDNB_11665,83.158
TX73_014620,PGIDNB_11660,85.294
TX73_014625,PGIDNB_11640,72.519
TX73_014630,PGIDNB_11635,77.181
TX73_014635,PGIDNB_11630,94.118
TX73_014640,PGIDNB_11625,90.171
TX73_014645,PGIDNB_11620,61.379
TX73_014650,PGIDNB_11615,82.812
TX73_014655,PGIDNB_11610,92.262
TX73_014660,PGIDNB_11605,92.509
TX73_014665,PGIDNB_11600,79.592
TX73_014670,PGIDNB_11595,83.333
TX73_014675,PGIDNB_11590,78.521
TX73_014690,PGIDNB_11585,72.842
TX73_014695,PGIDNB_11580,75.688
TX73_014700,PGIDNB_11575,89.431
TX73_014705,PGIDNB_19450,73.457
TX73_014710,PGIDNB_11570,87.5
TX73_014715,PGIDNB_18565,40.69
TX73_014720,PGIDNB_18565,48.901
TX73_014725,PGIDNB_11560,55.769
TX73_014730,PGIDNB_11555,79.918
TX73_014745,PGIDNB_11550,88.973
TX73_014750,PGIDNB_11545,77.005
TX73_014755,PGIDNB_11540,88.75
TX73_014760,PGIDNB_11535,72.289
TX73_014765,PGIDNB_11530,88.129
TX73_014770,PGIDNB_11525,83.041
TX73_014775,PGIDNB_11520,58.938
TX73_014780,PGIDNB_11515,88.294
TX73_014785,PGIDNB_11510,87.032
TX73_014790,PGIDNB_11505,91.892
TX73_014795,PGIDNB_11500,76.558
TX73_014800,PGIDNB_11495,85.285
TX73_014805,PGIDNB_11490,58.515
TX73_014810,PGIDNB_11490,72.581
TX73_014815,PGIDNB_11485,64.22
TX73_014820,PGIDNB_11470,89.015
TX73_014825,PGIDNB_11465,86.131
TX73_014835,PGIDNB_11455,93.671
TX73_014840,PGIDNB_11445,78.958
TX73_014845,PGIDNB_11440,87.879
TX73_014850,PGIDNB_11435,91.702
TX73_014855,PGIDNB_11430,91.014
TX73_014860,PGIDNB_11425,83.962
TX73_014865,PGIDNB_00825,27.397
TX73_014870,PGIDNB_01940,35.638
TX73_014875,PGIDNB_11415,90.244
TX73_014885,PGIDNB_11410,86.667
TX73_014890,PGIDNB_11405,91.822
TX73_014895,PGIDNB_11400,85.535
TX73_014915,PGIDNB_11390,78.607
TX73_014920,PGIDNB_11385,91.319
TX73_014925,PGIDNB_11380,72.069
TX73_014940,PGIDNB_12470,58.824
TX73_014945,PGIDNB_11375,68.403
TX73_014950,PGIDNB_11370,57.407
TX73_014960,PGIDNB_11365,95.037
TX73_014965,PGIDNB_11360,79.562
TX73_014970,PGIDNB_11355,83.012
TX73_014975,PGIDNB_11350,71.924
TX73_014980,PGIDNB_11345,89.086
TX73_014985,PGIDNB_11340,88.722
TX73_014990,PGIDNB_11335,91.25
TX73_014995,PGIDNB_11330,83.333
TX73_015000,PGIDNB_11325,65.693
TX73_015005,PGIDNB_22275,30.464
TX73_015010,PGIDNB_11320,84.337
TX73_015015,PGIDNB_11315,79.094
TX73_015020,PGIDNB_11310,78.469
TX73_015025,PGIDNB_11305,88
TX73_015035,PGIDNB_15590,62.857
TX73_015040,PGIDNB_11295,81.188
TX73_015045,PGIDNB_11290,91.983
TX73_015050,PGIDNB_11285,77.023
TX73_015055,PGIDNB_11280,90.681
TX73_015060,PGIDNB_11275,91.983
TX73_015065,PGIDNB_11270,92.644
TX73_015070,PGIDNB_20160,42.857
TX73_015075,PGIDNB_11265,70.079
TX73_015080,PGIDNB_11260,68.531
TX73_015085,PGIDNB_11255,82.222
